County_FIPS,Name,NAICS_Code,Description,Year,Total_Establishments
36001,"Albany County, New York",42342,Office equipment merchant wholesalers,2012,15
36001,"Albany County, New York",423420,Office equipment merchant wholesalers,2012,15
36001,"Albany County, New York",42343,Computer and computer peripheral equipment and software merchant wholesalers,2012,8
36001,"Albany County, New York",423430,Computer and computer peripheral equipment and software merchant wholesalers,2012,8
36001,"Albany County, New York",4234301,Computer and computer peripheral equipment merchant wholesalers,2012,6
36001,"Albany County, New York",42343011,Computer and peripheral equipment for resale merchant wholesalers,2012,1
36001,"Albany County, New York",42343012,Computer and peripheral equipment for end use merchant wholesalers,2012,5
36001,"Albany County, New York",4234302,Computer software (packaged) merchant wholesalers,2012,2
36001,"Albany County, New York",42344,Other commercial equipment merchant wholesalers,2012,6
36001,"Albany County, New York",423440,Other commercial equipment merchant wholesalers,2012,6
36001,"Albany County, New York",4234401,Restaurant and hotel equipment and supplies merchant wholesalers,2012,5
36001,"Albany County, New York",4234402,Store machines and equipment merchant wholesalers,2012,1
36001,"Albany County, New York",42345,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,14
36001,"Albany County, New York",423450,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,14
36001,"Albany County, New York",4234501,"Surgical, medical, and hospital supplies merchant wholesalers",2012,9
36001,"Albany County, New York",4234502,Dental equipment and supplies merchant wholesalers,2012,5
36001,"Albany County, New York",42346,Ophthalmic goods merchant wholesalers,2012,1
36001,"Albany County, New York",423460,Ophthalmic goods merchant wholesalers,2012,1
36001,"Albany County, New York",42349,Other professional equipment and supplies merchant wholesalers,2012,1
36001,"Albany County, New York",423490,Other professional equipment and supplies merchant wholesalers,2012,1
36001,"Albany County, New York",4234902,Other professional equipment and supplies merchant wholesalers,2012,1
36001,"Albany County, New York",4235,Metal and mineral (except petroleum) merchant wholesalers,2012,13
36001,"Albany County, New York",42351,Metal service centers and other metal merchant wholesalers,2012,12
36001,"Albany County, New York",423510,Metal service centers and other metal merchant wholesalers,2012,12
36001,"Albany County, New York",4235101,Ferrous metal service centers and sales offices merchant wholesalers,2012,11
36001,"Albany County, New York",42351011,Ferrous metal service centers merchant wholesalers,2012,8
36001,"Albany County, New York",42351012,Ferrous metal sales offices merchant wholesalers,2012,3
36001,"Albany County, New York",4235102,Nonferrous metal service centers and sales offices merchant wholesalers,2012,1
36001,"Albany County, New York",42351021,Nonferrous metal service centers merchant wholesalers,2012,1
36001,"Albany County, New York",42352,Coal and other mineral and ore merchant wholesalers,2012,1
36001,"Albany County, New York",423520,Coal and other mineral and ore merchant wholesalers,2012,1
36001,"Albany County, New York",4235201,Coal merchant wholesalers,2012,1
36001,"Albany County, New York",4236,Household appliances and electrical and electronic goods merchant wholesalers,2012,38
36001,"Albany County, New York",42361,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",2012,19
36001,"Albany County, New York",423610,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",2012,19
36001,"Albany County, New York",42362,"Household appliances, electric housewares, and consumer electronics merchant wholesalers ",2012,3
36001,"Albany County, New York",423620,"Household appliances, electric housewares, and consumer electronics merchant wholesalers ",2012,3
36001,"Albany County, New York",42369,Other electronic parts and equipment merchant wholesalers,2012,16
36001,"Albany County, New York",423690,Other electronic parts and equipment merchant wholesalers,2012,16
36001,"Albany County, New York",4236901,Communications equipment and supplies merchant wholesalers,2012,9
36001,"Albany County, New York",4236902,Electronic parts (except communications equipment) merchant wholesalers,2012,7
36001,"Albany County, New York",4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2012,29
36001,"Albany County, New York",42371,Hardware merchant wholesalers,2012,5
36001,"Albany County, New York",423710,Hardware merchant wholesalers,2012,5
36001,"Albany County, New York",42372,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,9
36001,"Albany County, New York",423720,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,9
36001,"Albany County, New York",42373,Warm air heating and air-conditioning equipment and supplies merchant wholesalers,2012,12
36001,"Albany County, New York",423730,Warm air heating and air-conditioning equipment and supplies merchant wholesalers,2012,12
36001,"Albany County, New York",42374,Refrigeration equipment and supplies merchant wholesalers,2012,3
36001,"Albany County, New York",423740,Refrigeration equipment and supplies merchant wholesalers,2012,3
36001,"Albany County, New York",4238,"Machinery, equipment, and supplies merchant wholesalers",2012,54
36001,"Albany County, New York",42381,Construction and mining (except oil well) machinery and equipment merchant wholesalers,2012,6
36001,"Albany County, New York",423810,Construction and mining (except oil well) machinery and equipment merchant wholesalers,2012,6
36001,"Albany County, New York",42382,Farm and garden machinery and equipment merchant wholesalers,2012,3
36001,"Albany County, New York",423820,Farm and garden machinery and equipment merchant wholesalers,2012,3
36001,"Albany County, New York",4238202,Farm machinery and equipment merchant wholesalers- wholesale distributors,2012,1
36001,"Albany County, New York",4238203,Lawn and garden machinery and equipment merchant wholesalers,2012,2
36001,"Albany County, New York",42383,Industrial machinery and equipment merchant wholesalers,2012,26
36001,"Albany County, New York",423830,Industrial machinery and equipment merchant wholesalers,2012,26
36001,"Albany County, New York",4238301,Food-processing machinery and equipment merchant wholesalers,2012,1
36001,"Albany County, New York",4238302,Hydraulic and pneumatic (fluid-power) machinery and equipment merchant wholesalers,2012,2
36001,"Albany County, New York",42383021,Hydraulic and pneumatic pumps and motors merchant wholesalers,2012,1
36001,"Albany County, New York",42383022,"Hydraulic and pneumatic parts, accessories, and supplies merchant wholesalers",2012,1
36001,"Albany County, New York",4238303,General-purpose industrial machinery and equipment merchant wholesalers,2012,12
36001,"Albany County, New York",4238304,Metalworking machinery and equipment merchant wholesalers,2012,1
36001,"Albany County, New York",4238305,Materials handling equipment merchant wholesalers,2012,6
36001,"Albany County, New York",4238307,Other industrial machinery and equipment merchant wholesalers,2012,4
36001,"Albany County, New York",42384,Industrial supplies merchant wholesalers,2012,10
36001,"Albany County, New York",423840,Industrial supplies merchant wholesalers,2012,10
36001,"Albany County, New York",4238401,General-line industrial supplies merchant wholesalers,2012,3
36001,"Albany County, New York",4238402,Mechanical power transmission supplies merchant wholesalers,2012,1
36001,"Albany County, New York",4238403,Welding supplies merchant wholesalers,2012,2
36001,"Albany County, New York",4238404,Industrial containers and supplies merchant wholesalers,2012,1
36001,"Albany County, New York",4238405,Industrial valves and fittings (except fluid-power) merchant wholesalers,2012,1
36001,"Albany County, New York",4238406,Other industrial supplies merchant wholesalers,2012,2
36001,"Albany County, New York",42385,Service establishment equipment and supplies merchant wholesalers,2012,7
36001,"Albany County, New York",423850,Service establishment equipment and supplies merchant wholesalers,2012,7
36001,"Albany County, New York",4238501,Beauty and barber shop equipment and supplies merchant wholesalers,2012,1
36001,"Albany County, New York",4238502,Custodial and janitors' equipment and supplies merchant wholesalers,2012,3
36001,"Albany County, New York",4238503,Laundry and dry-cleaning equipment and supplies merchant wholesalers,2012,1
36001,"Albany County, New York",4238504,Other service establishment equipment and supplies merchant wholesalers,2012,2
36001,"Albany County, New York",42386,Transportation equipment and supplies (except motor vehicle) merchant wholesalers,2012,2
36001,"Albany County, New York",423860,Transportation equipment and supplies (except motor vehicle) merchant wholesalers,2012,2
36001,"Albany County, New York",4238603,Other transportation equipment and supplies merchant wholesalers,2012,2
36001,"Albany County, New York",4239,Miscellaneous durable goods merchant wholesalers,2012,34
36001,"Albany County, New York",42391,Sporting and recreational goods and supplies merchant wholesalers,2012,5
36001,"Albany County, New York",423910,Sporting and recreational goods and supplies merchant wholesalers,2012,5
36001,"Albany County, New York",42392,Toy and hobby goods and supplies merchant wholesalers,2012,2
36001,"Albany County, New York",423920,Toy and hobby goods and supplies merchant wholesalers,2012,2
36001,"Albany County, New York",42393,Recyclable material merchant wholesalers,2012,12
36001,"Albany County, New York",423930,Recyclable material merchant wholesalers,2012,12
36001,"Albany County, New York",4239301,Iron and steel scrap merchant wholesalers- processors and dealers,2012,5
36001,"Albany County, New York",42393011,Iron and steel scrap merchant wholesalers- processors (using power processing equipment),2012,2
36001,"Albany County, New York",42393012,Iron and steel scrap merchant wholesalers- dealers (not using power processing equipment),2012,3
36001,"Albany County, New York",4239302,Recyclable paper and paperboard merchant wholesalers,2012,3
36001,"Albany County, New York",4239303,Other recyclable material merchant wholesalers,2012,4
36001,"Albany County, New York",42394,"Jewelry, watch, precious stone, and precious metal merchant wholesalers",2012,2
36001,"Albany County, New York",423940,"Jewelry, watch, precious stone, and precious metal merchant wholesalers",2012,2
36001,"Albany County, New York",4239401,"Jewelry, watch, precious stone, and silverware merchant wholesalers",2012,1
36001,"Albany County, New York",4239402,Precious metal (except ore) merchant wholesalers,2012,1
36001,"Albany County, New York",42399,Other miscellaneous durable goods merchant wholesalers,2012,13
36001,"Albany County, New York",423990,Other miscellaneous durable goods merchant wholesalers,2012,13
36001,"Albany County, New York",4239903,General merchandise (durable goods) merchant wholesalers,2012,1
36001,"Albany County, New York",4239904,Prerecorded media merchant wholesalers,2012,2
36001,"Albany County, New York",42399041,"Compact discs, prerecorded audio tapes, and phonograph records merchant wholesalers",2012,1
36001,"Albany County, New York",42399042,Prerecorded video tapes merchant wholesalers,2012,1
36001,"Albany County, New York",4239905,Fire extinguishers and fire safety equipment merchant wholesalers,2012,3
36001,"Albany County, New York",4239906,Other durable goods merchant wholesalers,2012,7
36001,"Albany County, New York",424,"Merchant wholesalers, nondurable goods",2012,109
36001,"Albany County, New York",4241,Paper and paper product merchant wholesalers,2012,17
36001,"Albany County, New York",42411,Printing and writing paper merchant wholesalers,2012,7
36001,"Albany County, New York",424110,Printing and writing paper merchant wholesalers,2012,7
36001,"Albany County, New York",42412,Stationery and office supplies merchant wholesalers,2012,5
36001,"Albany County, New York",424120,Stationery and office supplies merchant wholesalers,2012,5
36001,"Albany County, New York",42413,Industrial and personal service paper merchant wholesalers,2012,5
36001,"Albany County, New York",424130,Industrial and personal service paper merchant wholesalers,2012,5
36001,"Albany County, New York",4242,Drugs and druggists' sundries merchant wholesalers,2012,10
36001,"Albany County, New York",42421,Drugs and druggists' sundries merchant wholesalers,2012,10
36001,"Albany County, New York",424210,Drugs and druggists' sundries merchant wholesalers,2012,10
36001,"Albany County, New York",4242101,General-line drugs merchant wholesalers,2012,6
36001,"Albany County, New York",4242102,"Specialty-line drugs, pharmaceuticals, cosmetics, and toiletries merchant wholesalers",2012,4
36001,"Albany County, New York",4243,"Apparel, piece goods, and notions merchant wholesalers",2012,8
36001,"Albany County, New York",42431,"Piece goods, notions, and other dry goods merchant wholesalers",2012,1
36001,"Albany County, New York",424310,"Piece goods, notions, and other dry goods merchant wholesalers",2012,1
36001,"Albany County, New York",4243101,Piece goods merchant wholesalers- jobbers,2012,1
36001,"Albany County, New York",42432,Men's and boys' clothing and furnishings merchant wholesalers,2012,2
36001,"Albany County, New York",424320,Men's and boys' clothing and furnishings merchant wholesalers,2012,2
36001,"Albany County, New York",42433,"Women's, children's, and infants' clothing and accessories merchant wholesalers",2012,4
36001,"Albany County, New York",424330,"Women's, children's, and infants' clothing and accessories merchant wholesalers",2012,4
36001,"Albany County, New York",42434,Footwear merchant wholesalers,2012,1
36001,"Albany County, New York",424340,Footwear merchant wholesalers,2012,1
36001,"Albany County, New York",4244,Grocery and related product merchant wholesalers,2012,27
36001,"Albany County, New York",42441,General line grocery merchant wholesalers,2012,4
36001,"Albany County, New York",424410,General line grocery merchant wholesalers,2012,4
36001,"Albany County, New York",4244101,General line grocery merchant wholesalers- voluntary group,2012,1
36001,"Albany County, New York",4244103,Other general line grocery merchant wholesalers,2012,3
36001,"Albany County, New York",42442,Packaged frozen food merchant wholesalers,2012,2
36001,"Albany County, New York",424420,Packaged frozen food merchant wholesalers,2012,2
36001,"Albany County, New York",42443,Dairy product (except dried or canned) merchant wholesalers,2012,1
36001,"Albany County, New York",424430,Dairy product (except dried or canned) merchant wholesalers,2012,1
36001,"Albany County, New York",4244302,Dairy product (except raw milk) merchant wholesalers,2012,1
36001,"Albany County, New York",42445,Confectionery merchant wholesalers,2012,1
36001,"Albany County, New York",424450,Confectionery merchant wholesalers,2012,1
36001,"Albany County, New York",42447,Meat and meat product merchant wholesalers,2012,3
36001,"Albany County, New York",424470,Meat and meat product merchant wholesalers,2012,3
36001,"Albany County, New York",42448,Fresh fruit and vegetable merchant wholesalers,2012,7
36001,"Albany County, New York",424480,Fresh fruit and vegetable merchant wholesalers,2012,7
36001,"Albany County, New York",42449,Other grocery and related products merchant wholesalers,2012,9
36001,"Albany County, New York",424490,Other grocery and related products merchant wholesalers,2012,9
36001,"Albany County, New York",4244901,"Coffee, tea, and powdered drink mix merchant wholesalers",2012,2
36001,"Albany County, New York",4244902,Bread and baked goods merchant wholesalers,2012,4
36001,"Albany County, New York",4244903,Soft drinks and bottled water merchant wholesalers,2012,1
36001,"Albany County, New York",4244904,Nonperishable (canned) food merchant wholesalers,2012,1
36001,"Albany County, New York",4244906,Other grocery specialties merchant wholesalers,2012,1
36001,"Albany County, New York",4245,Farm product raw material merchant wholesalers,2012,3
36001,"Albany County, New York",42451,Grain and field bean merchant wholesalers,2012,1
36001,"Albany County, New York",424510,Grain and field bean merchant wholesalers,2012,1
36001,"Albany County, New York",42452,Livestock merchant wholesalers,2012,1
36001,"Albany County, New York",424520,Livestock merchant wholesalers,2012,1
36001,"Albany County, New York",42459,Other farm product raw material merchant wholesalers,2012,1
36001,"Albany County, New York",424590,Other farm product raw material merchant wholesalers,2012,1
36001,"Albany County, New York",4245901,"Hides, skins, and pelts merchant wholesalers",2012,1
36001,"Albany County, New York",4246,Chemical and allied products merchant wholesalers,2012,12
36001,"Albany County, New York",42461,Plastics materials and basic forms and shapes merchant wholesalers,2012,3
36001,"Albany County, New York",424610,Plastics materials and basic forms and shapes merchant wholesalers,2012,3
36001,"Albany County, New York",42469,Other chemical and allied products merchant wholesalers,2012,9
36001,"Albany County, New York",424690,Other chemical and allied products merchant wholesalers,2012,9
36001,"Albany County, New York",4246901,Industrial gases (except LP) merchant wholesalers,2012,1
36001,"Albany County, New York",4246902,Other chemical and allied products merchant wholesalers,2012,8
36001,"Albany County, New York",4247,Petroleum and petroleum products merchant wholesalers,2012,4
36001,"Albany County, New York",42471,Petroleum bulk stations and terminals ,2012,2
36001,"Albany County, New York",424710,Petroleum bulk stations and terminals ,2012,2
36001,"Albany County, New York",4247101,Petroleum bulk stations and terminals (except LP) ,2012,1
36001,"Albany County, New York",42471011,Petroleum bulk stations (except LP) ,2012,1
36001,"Albany County, New York",4247102,Liquefied petroleum bulk stations and terminals ,2012,1
36001,"Albany County, New York",42472,Petroleum and petroleum products merchant wholesalers (except bulk stations and terminals) ,2012,2
36001,"Albany County, New York",424720,Petroleum and petroleum products merchant wholesalers (except bulk stations and terminals) ,2012,2
36001,"Albany County, New York",4248,"Beer, wine, and distilled alcoholic beverage merchant wholesalers",2012,3
36001,"Albany County, New York",42481,Beer and ale merchant wholesalers,2012,1
36001,"Albany County, New York",424810,Beer and ale merchant wholesalers,2012,1
36001,"Albany County, New York",42482,Wine and distilled alcoholic beverage merchant wholesalers,2012,2
36001,"Albany County, New York",424820,Wine and distilled alcoholic beverage merchant wholesalers,2012,2
36001,"Albany County, New York",4249,Miscellaneous nondurable goods merchant wholesalers,2012,25
36001,"Albany County, New York",42491,Farm supplies merchant wholesalers,2012,3
36001,"Albany County, New York",424910,Farm supplies merchant wholesalers,2012,3
36001,"Albany County, New York",4249102,Farm supplies merchant wholesalers- wholesale distributors,2012,3
36001,"Albany County, New York",42492,"Book, periodical, and newspaper merchant wholesalers",2012,2
36001,"Albany County, New York",424920,"Book, periodical, and newspaper merchant wholesalers",2012,2
36001,"Albany County, New York",42493,"Flower, nursery stock, and florists' supplies merchant wholesalers",2012,4
36001,"Albany County, New York",424930,"Flower, nursery stock, and florists' supplies merchant wholesalers",2012,4
36001,"Albany County, New York",42494,Tobacco and tobacco product merchant wholesalers,2012,2
36001,"Albany County, New York",424940,Tobacco and tobacco product merchant wholesalers,2012,2
36001,"Albany County, New York",42495,"Paint, varnish, and supplies merchant wholesalers",2012,2
36001,"Albany County, New York",424950,"Paint, varnish, and supplies merchant wholesalers",2012,2
36001,"Albany County, New York",42499,Other miscellaneous nondurable goods merchant wholesalers,2012,12
36001,"Albany County, New York",424990,Other miscellaneous nondurable goods merchant wholesalers,2012,12
36001,"Albany County, New York",4249901,Art goods merchant wholesalers,2012,3
36001,"Albany County, New York",4249902,General merchandise (nondurable goods) merchant wholesalers,2012,3
36001,"Albany County, New York",4249903,"Textile bags, bagging, and burlap merchant wholesalers",2012,1
36001,"Albany County, New York",4249904,Other nondurable goods merchant wholesalers,2012,5
36003,"Allegany County, New York",42,Wholesale trade,2012,18
36003,"Allegany County, New York",423,"Merchant wholesalers, durable goods",2012,14
36003,"Allegany County, New York",4231,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,2012,3
36003,"Allegany County, New York",42311,Automobile and other motor vehicle merchant wholesalers,2012,1
36003,"Allegany County, New York",423110,Automobile and other motor vehicle merchant wholesalers,2012,1
36003,"Allegany County, New York",4231105,"Heavy truck and tractor (over 33,000 lb) merchant wholesalers",2012,1
36003,"Allegany County, New York",42312,Motor vehicle supplies and new parts merchant wholesalers,2012,2
36003,"Allegany County, New York",423120,Motor vehicle supplies and new parts merchant wholesalers,2012,2
36003,"Allegany County, New York",4231201,Motor vehicle supplies and new parts merchant wholesalers- warehouse distributors,2012,1
36003,"Allegany County, New York",4231202,Motor vehicle supplies and new parts merchant wholesalers- jobbers,2012,1
36003,"Allegany County, New York",4233,Lumber and other construction materials merchant wholesalers,2012,1
36003,"Allegany County, New York",42333,"Roofing, siding, and insulation material merchant wholesalers",2012,1
36003,"Allegany County, New York",423330,"Roofing, siding, and insulation material merchant wholesalers",2012,1
36003,"Allegany County, New York",4235,Metal and mineral (except petroleum) merchant wholesalers,2012,2
36003,"Allegany County, New York",42351,Metal service centers and other metal merchant wholesalers,2012,2
36003,"Allegany County, New York",423510,Metal service centers and other metal merchant wholesalers,2012,2
36003,"Allegany County, New York",4235101,Ferrous metal service centers and sales offices merchant wholesalers,2012,2
36003,"Allegany County, New York",42351011,Ferrous metal service centers merchant wholesalers,2012,1
36003,"Allegany County, New York",42351012,Ferrous metal sales offices merchant wholesalers,2012,1
36003,"Allegany County, New York",4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2012,1
36003,"Allegany County, New York",42372,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,1
36003,"Allegany County, New York",423720,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,1
36003,"Allegany County, New York",4238,"Machinery, equipment, and supplies merchant wholesalers",2012,5
36003,"Allegany County, New York",42382,Farm and garden machinery and equipment merchant wholesalers,2012,1
36003,"Allegany County, New York",423820,Farm and garden machinery and equipment merchant wholesalers,2012,1
36003,"Allegany County, New York",4238201,Farm machinery and equipment merchant wholesalers- farm dealers,2012,1
36003,"Allegany County, New York",42383,Industrial machinery and equipment merchant wholesalers,2012,2
36003,"Allegany County, New York",423830,Industrial machinery and equipment merchant wholesalers,2012,2
36003,"Allegany County, New York",4238303,General-purpose industrial machinery and equipment merchant wholesalers,2012,1
36003,"Allegany County, New York",4238304,Metalworking machinery and equipment merchant wholesalers,2012,1
36003,"Allegany County, New York",42384,Industrial supplies merchant wholesalers,2012,2
36003,"Allegany County, New York",423840,Industrial supplies merchant wholesalers,2012,2
36003,"Allegany County, New York",4238401,General-line industrial supplies merchant wholesalers,2012,1
36003,"Allegany County, New York",4238404,Industrial containers and supplies merchant wholesalers,2012,1
36003,"Allegany County, New York",4239,Miscellaneous durable goods merchant wholesalers,2012,2
36003,"Allegany County, New York",42393,Recyclable material merchant wholesalers,2012,2
36003,"Allegany County, New York",423930,Recyclable material merchant wholesalers,2012,2
36003,"Allegany County, New York",4239301,Iron and steel scrap merchant wholesalers- processors and dealers,2012,1
36003,"Allegany County, New York",42393012,Iron and steel scrap merchant wholesalers- dealers (not using power processing equipment),2012,1
36003,"Allegany County, New York",4239303,Other recyclable material merchant wholesalers,2012,1
36003,"Allegany County, New York",424,"Merchant wholesalers, nondurable goods",2012,4
36003,"Allegany County, New York",4241,Paper and paper product merchant wholesalers,2012,1
36003,"Allegany County, New York",42412,Stationery and office supplies merchant wholesalers,2012,1
36003,"Allegany County, New York",424120,Stationery and office supplies merchant wholesalers,2012,1
36003,"Allegany County, New York",4244,Grocery and related product merchant wholesalers,2012,1
36003,"Allegany County, New York",42444,Poultry and poultry product merchant wholesalers,2012,1
36003,"Allegany County, New York",424440,Poultry and poultry product merchant wholesalers,2012,1
36003,"Allegany County, New York",4244402,Poultry and poultry product (except live) merchant wholesalers,2012,1
36003,"Allegany County, New York",4247,Petroleum and petroleum products merchant wholesalers,2012,2
36003,"Allegany County, New York",42471,Petroleum bulk stations and terminals ,2012,2
36003,"Allegany County, New York",424710,Petroleum bulk stations and terminals ,2012,2
36003,"Allegany County, New York",4247101,Petroleum bulk stations and terminals (except LP) ,2012,2
36003,"Allegany County, New York",42471011,Petroleum bulk stations (except LP) ,2012,2
36005,"Bronx County, New York",42,Wholesale trade,2012,676
36005,"Bronx County, New York",423,"Merchant wholesalers, durable goods",2012,265
36005,"Bronx County, New York",4231,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,2012,44
36005,"Bronx County, New York",42311,Automobile and other motor vehicle merchant wholesalers,2012,7
36005,"Bronx County, New York",423110,Automobile and other motor vehicle merchant wholesalers,2012,7
36005,"Bronx County, New York",4231101,Automobile and motorcycle merchant wholesalers,2012,4
36005,"Bronx County, New York",4231103,"Light truck and van (14,000 lb or less) merchant wholesalers",2012,1
36005,"Bronx County, New York",4231104,"Medium truck and tractor (14,001 lb to 33,000 lb) merchant wholesalers",2012,1
36005,"Bronx County, New York",4231105,"Heavy truck and tractor (over 33,000 lb) merchant wholesalers",2012,1
36005,"Bronx County, New York",42312,Motor vehicle supplies and new parts merchant wholesalers,2012,28
36005,"Bronx County, New York",423120,Motor vehicle supplies and new parts merchant wholesalers,2012,28
36005,"Bronx County, New York",4231201,Motor vehicle supplies and new parts merchant wholesalers- warehouse distributors,2012,10
36005,"Bronx County, New York",4231202,Motor vehicle supplies and new parts merchant wholesalers- jobbers,2012,18
36005,"Bronx County, New York",42313,Tire and tube merchant wholesalers,2012,2
36005,"Bronx County, New York",423130,Tire and tube merchant wholesalers,2012,2
36005,"Bronx County, New York",42314,Motor vehicle parts (used) merchant wholesalers,2012,7
36005,"Bronx County, New York",423140,Motor vehicle parts (used) merchant wholesalers,2012,7
36005,"Bronx County, New York",4232,Furniture and home furnishing merchant wholesalers,2012,11
36005,"Bronx County, New York",42321,Furniture merchant wholesalers,2012,6
36005,"Bronx County, New York",423210,Furniture merchant wholesalers,2012,6
36005,"Bronx County, New York",4232101,Household and lawn furniture merchant wholesalers,2012,6
36005,"Bronx County, New York",42322,Home furnishing merchant wholesalers,2012,5
36005,"Bronx County, New York",423220,Home furnishing merchant wholesalers,2012,5
36005,"Bronx County, New York",4232202,"Linens, domestics, draperies, and curtains merchant wholesalers",2012,1
36005,"Bronx County, New York",4232203,Floor coverings merchant wholesalers,2012,2
36005,"Bronx County, New York",4232204,Other home furnishings merchant wholesalers,2012,2
36005,"Bronx County, New York",4233,Lumber and other construction materials merchant wholesalers,2012,24
36005,"Bronx County, New York",42331,"Lumber, plywood, millwork, and wood panel merchant wholesalers",2012,13
36005,"Bronx County, New York",423310,"Lumber, plywood, millwork, and wood panel merchant wholesalers",2012,13
36005,"Bronx County, New York",4233101,Lumber without yard merchant wholesalers,2012,1
36005,"Bronx County, New York",4233102,Lumber with yard merchant wholesalers,2012,2
36005,"Bronx County, New York",4233103,"Plywood, veneer, millwork, and wood panel merchant wholesalers",2012,10
36005,"Bronx County, New York",42332,"Brick, stone, and related construction material merchant wholesalers",2012,6
36005,"Bronx County, New York",423320,"Brick, stone, and related construction material merchant wholesalers",2012,6
36005,"Bronx County, New York",4233201,"Brick, block, tile, clay/cement sewer pipe merchant wholesalers",2012,4
36005,"Bronx County, New York",4233202,"Sand, gravel, and stone merchant wholesalers",2012,2
36005,"Bronx County, New York",42333,"Roofing, siding, and insulation material merchant wholesalers",2012,1
36005,"Bronx County, New York",423330,"Roofing, siding, and insulation material merchant wholesalers",2012,1
36005,"Bronx County, New York",42339,Other construction material merchant wholesalers,2012,4
36005,"Bronx County, New York",423390,Other construction material merchant wholesalers,2012,4
36005,"Bronx County, New York",4233901,Flat glass and other construction glass merchant wholesalers,2012,2
36005,"Bronx County, New York",4233902,Other construction material merchant wholesalers,2012,2
36005,"Bronx County, New York",4234,Professional and commercial equipment and supplies merchant wholesalers,2012,21
36005,"Bronx County, New York",42342,Office equipment merchant wholesalers,2012,2
36005,"Bronx County, New York",423420,Office equipment merchant wholesalers,2012,2
36005,"Bronx County, New York",42343,Computer and computer peripheral equipment and software merchant wholesalers,2012,2
36005,"Bronx County, New York",423430,Computer and computer peripheral equipment and software merchant wholesalers,2012,2
36005,"Bronx County, New York",4234301,Computer and computer peripheral equipment merchant wholesalers,2012,2
36005,"Bronx County, New York",42343011,Computer and peripheral equipment for resale merchant wholesalers,2012,1
36005,"Bronx County, New York",42343012,Computer and peripheral equipment for end use merchant wholesalers,2012,1
36005,"Bronx County, New York",42344,Other commercial equipment merchant wholesalers,2012,15
36005,"Bronx County, New York",423440,Other commercial equipment merchant wholesalers,2012,15
36005,"Bronx County, New York",4234401,Restaurant and hotel equipment and supplies merchant wholesalers,2012,10
36005,"Bronx County, New York",4234402,Store machines and equipment merchant wholesalers,2012,5
36005,"Bronx County, New York",42345,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,2
36005,"Bronx County, New York",423450,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,2
36005,"Bronx County, New York",4234501,"Surgical, medical, and hospital supplies merchant wholesalers",2012,2
36005,"Bronx County, New York",4235,Metal and mineral (except petroleum) merchant wholesalers,2012,12
36005,"Bronx County, New York",42351,Metal service centers and other metal merchant wholesalers,2012,12
36005,"Bronx County, New York",423510,Metal service centers and other metal merchant wholesalers,2012,12
36005,"Bronx County, New York",4235101,Ferrous metal service centers and sales offices merchant wholesalers,2012,9
36005,"Bronx County, New York",42351011,Ferrous metal service centers merchant wholesalers,2012,4
36005,"Bronx County, New York",42351012,Ferrous metal sales offices merchant wholesalers,2012,5
36005,"Bronx County, New York",4235102,Nonferrous metal service centers and sales offices merchant wholesalers,2012,3
36005,"Bronx County, New York",42351021,Nonferrous metal service centers merchant wholesalers,2012,2
36005,"Bronx County, New York",42351022,Nonferrous metal sales offices merchant wholesalers,2012,1
36005,"Bronx County, New York",4236,Household appliances and electrical and electronic goods merchant wholesalers,2012,34
36005,"Bronx County, New York",42361,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",2012,10
36005,"Bronx County, New York",423610,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",2012,10
36005,"Bronx County, New York",42362,"Household appliances, electric housewares, and consumer electronics merchant wholesalers ",2012,8
36005,"Bronx County, New York",423620,"Household appliances, electric housewares, and consumer electronics merchant wholesalers ",2012,8
36005,"Bronx County, New York",42369,Other electronic parts and equipment merchant wholesalers,2012,16
36005,"Bronx County, New York",423690,Other electronic parts and equipment merchant wholesalers,2012,16
36005,"Bronx County, New York",4236901,Communications equipment and supplies merchant wholesalers,2012,11
36005,"Bronx County, New York",4236902,Electronic parts (except communications equipment) merchant wholesalers,2012,5
36005,"Bronx County, New York",4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2012,32
36005,"Bronx County, New York",42371,Hardware merchant wholesalers,2012,12
36005,"Bronx County, New York",423710,Hardware merchant wholesalers,2012,12
36005,"Bronx County, New York",42372,Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,2012,14
